Provinsi,Kabupaten/Kota,Kecamatan,Nama,Kategori,Latitude,Longitude,Alamat,Link
DKI JAKARTA,KOTA JAKARTA BARAT,Ciracas,Niceso Cibubur,Shopping mall,-6.3483545,106.7238054,"No.52RT, Daerah Khusu IbuJl, Jl. Lap. Tembak No.3, RW.2, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720","https://www.google.com/maps/place/Niceso+Cibubur/@-6.3483545,106.7238054,12z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69ed398c6b64b5:0x9408b44102fd29ed!8m2!3d-6.3483545!4d106.8762407!15sChlOSUNFU08gS09UQSBKQUtBUlRBIEJBUkFUkgEPc2hvcHBpbmdfY2VudGVyqgFOEAEqCiIGbmljZXNvKAAyHxABIhsxD8nEhXMEVWTmrNsC7Eo_hhUaJUdCur42nHwyHRACIhluaWNlc28ga290YSBqYWthcnRhIGJhcmF04AEA!16s%2Fg%2F11t522m98w?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Larangan,Nice So,Home goods store,-6.2354338,106.5877964,"Jl. HOS Cokroaminoto, RT.001/RW.006, Larangan Utara, Kec. Larangan, Kota Tangerang, Banten 15156","https://www.google.com/maps/place/Nice+So/@-6.2354338,106.5877964,12z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f15647cc1069:0xf6a4bf337a93151d!8m2!3d-6.2354338!4d106.7402317!15sChlOSUNFU08gS09UQSBKQUtBUlRBIEJBUkFUkgEQaG9tZV9nb29kc19zdG9yZaoBThABKgoiBm5pY2VzbygAMh8QASIbMQ_JxIVzBFVk5qzbAuxKP4YVGiVHQrq-Npx8Mh0QAiIZbmljZXNvIGtvdGEgamFrYXJ0YSBiYXJhdOABAA!16s%2Fg%2F11h761_sd8?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Unknown,NICESO KEBAGUSAN,Convenience store,-6.2354338,106.5877964,"10, RT.10/RW.7, Kebagusan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","https://www.google.com/maps/place/NICESO+KEBAGUSAN/@-6.2354338,106.5877964,12z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69ed4e5238556b:0x1be8bb74b68eb6a8!8m2!3d-6.3158115!4d106.8252448!15sChlOSUNFU08gS09UQSBKQUtBUlRBIEJBUkFUkgERY29udmVuaWVuY2Vfc3RvcmWqAU4QASoKIgZuaWNlc28oADIfEAEiGzEPycSFcwRVZOas2wLsSj-GFRolR0K6vjacfDIdEAIiGW5pY2VzbyBrb3RhIGpha2FydGEgYmFyYXTgAQA!16s%2Fg%2F11rg_nh4q0?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Kramat jati,NICESO CONDET,Shopping mall,-6.279835,106.7027831,"Jl. Raya Condet No.80, RT.5/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13530","https://www.google.com/maps/place/NICESO+CONDET/@-6.279835,106.7027831,12z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f332c6ac48f7:0xf64db532a8022819!8m2!3d-6.279835!4d106.8552184!15sChlOSUNFU08gS09UQSBKQUtBUlRBIEJBUkFUkgEPc2hvcHBpbmdfY2VudGVyqgFOEAEqCiIGbmljZXNvKAAyHxABIhsxD8nEhXMEVWTmrNsC7Eo_hhUaJUdCur42nHwyHRACIhluaWNlc28ga290YSBqYWthcnRhIGJhcmF04AEA!16s%2Fg%2F11t572l64v?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Unknown,NICESO CIRENDEU,Home goods store,-6.279835,106.7027831,"Pisangan, Ciputat Timur, South Tangerang City, Banten 15419","https://www.google.com/maps/place/NICESO+CIRENDEU/@-6.279835,106.7027831,12z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69ef2d1b959ba3:0xf979403d88d1e1e6!8m2!3d-6.3189661!4d106.7687528!15sChlOSUNFU08gS09UQSBKQUtBUlRBIEJBUkFUWhsiGW5pY2VzbyBrb3RhIGpha2FydGEgYmFyYXSSARBob21lX2dvb2RzX3N0b3JlqgFOEAEqCiIGbmljZXNvKAAyHxABIhsxD8nEhXMEVWTmrNsC7Eo_hhUaJUdCur42nHwyHRACIhluaWNlc28ga290YSBqYWthcnRhIGJhcmF04AEA!16s%2Fg%2F11mv9_rycr?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA BARAT,Cengkareng,NICESO SEMANAN,Convenience store,-6.1639755,106.5700011,"Jl. Taman Semanan Indah No.7, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750","https://www.google.com/maps/place/NICESO+SEMANAN/@-6.1639755,106.5700011,12z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+BARAT!3m6!1s0x2e69f9601f08ed31:0x8f79079cfc2c697d!8m2!3d-6.1639755!4d106.7224364!15sChlOSUNFU08gS09UQSBKQUtBUlRBIEJBUkFUkgERY29udmVuaWVuY2Vfc3RvcmWqAU4QASoKIgZuaWNlc28oADIfEAEiGzEPycSFcwRVZOas2wLsSj-GFRolR0K6vjacfDIdEAIiGW5pY2VzbyBrb3RhIGpha2FydGEgYmFyYXTgAQA!16s%2Fg%2F11lccy50j8?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Johar Baru,Niceso Joharbaru,Supermarket,-6.1638679,106.3227404,"Jl. Percetakan Negara II No.22 3, RT.3/RW.3, Johar Baru, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10560","https://www.google.com/maps/place/Niceso+Joharbaru/@-6.1638679,106.3227404,10z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f524605a5c43:0x4e17edf68517de45!8m2!3d-6.1835335!4d106.8561012!15sChlOSUNFU08gS09UQSBKQUtBUlRBIFBVU0FUkgELc3VwZXJtYXJrZXSqAVwKDS9nLzExcGRqYzhrNGsQASoKIgZuaWNlc28oADIeEAEiGnKWmq-oI09vkhicLhFzAssgxza3kRBCAxXfMh0QAiIZbmljZXNvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11fj6syc2x?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Kemayoran RT,NICESO SERDANG RAYA,Home goods store,-6.1638679,106.3227404,"Jl. Serdang raya No. 22 Rt. 001/ 010 Kel. Cempaka baru Kec. Kemayoran RT.7, RW Jl. Serdang Raya No.3, RT.2/RW.9, Cemp. Baru, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640","https://www.google.com/maps/place/NICESO+SERDANG+RAYA/@-6.1638679,106.3227404,10z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f51152cf457f:0xac58cb7e127c7e5c!8m2!3d-6.1621448!4d106.8589679!15sChlOSUNFU08gS09UQSBKQUtBUlRBIFBVU0FUkgEQaG9tZV9nb29kc19zdG9yZaoBXAoNL2cvMTFwZGpjOGs0axABKgoiBm5pY2VzbygAMh4QASIacpaar6gjT2-SGJwuEXMCyyDHNreREEIDFd8yHRACIhluaWNlc28ga290YSBqYWthcnRhIHB1c2F04AEA!16s%2Fg%2F11pdjc8k4k?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Tj Priok,Niceso Sunter,Store,-6.1638679,106.3227404,"Jl. Sunter Kemayoran No.4, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360","https://www.google.com/maps/place/Niceso+Sunter/@-6.1638679,106.3227404,10z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f5865c7b167f:0x3dfafada4e7113c8!8m2!3d-6.1539056!4d106.8606935!15sChlOSUNFU08gS09UQSBKQUtBUlRBIFBVU0FUkgEFc3RvcmWqAVwKDS9nLzExcGRqYzhrNGsQASoKIgZuaWNlc28oADIeEAEiGnKWmq-oI09vkhicLhFzAssgxza3kRBCAxXfMh0QAiIZbmljZXNvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11fmgzl4f7?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Senen,NICESO Kramat,Shopping mall,-6.1638679,106.3227404,"Jl. Kramat Pulo Dalam 2 No.20-42, RT.10/RW.8, Kramat, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10450","https://www.google.com/maps/place/NICESO+Kramat/@-6.1638679,106.3227404,10z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f50041287191:0xe2d874e5a4dae64e!8m2!3d-6.1855248!4d106.8475721!15sChlOSUNFU08gS09UQSBKQUtBUlRBIFBVU0FUkgEPc2hvcHBpbmdfY2VudGVyqgFcCg0vZy8xMXBkamM4azRrEAEqCiIGbmljZXNvKAAyHhABIhpylpqvqCNPb5IYnC4RcwLLIMc2t5EQQgMV3zIdEAIiGW5pY2VzbyBrb3RhIGpha2FydGEgcHVzYXTgAQA!16s%2Fg%2F11y8j1jg_4?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Johar Baru,NICESO PANGKALAN ASEM,Convenience store,-6.1638679,106.3227404,"Jl. Pangkalan Asem No.45, RT.4/RW.7, Galur, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10530","https://www.google.com/maps/place/NICESO+PANGKALAN+ASEM/@-6.1638679,106.3227404,10z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f5005f030d71:0x63e9bce9a9d1fd13!8m2!3d-6.1760076!4d106.8581618!15sChlOSUNFU08gS09UQSBKQUtBUlRBIFBVU0FUkgERY29udmVuaWVuY2Vfc3RvcmWqAVwKDS9nLzExcGRqYzhrNGsQASoKIgZuaWNlc28oADIeEAEiGnKWmq-oI09vkhicLhFzAssgxza3kRBCAxXfMh0QAiIZbmljZXNvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11wfqh21qc?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Ciracas,Niceso Cibubur,Shopping mall,-6.1638679,106.3227404,"No.52RT, Daerah Khusu IbuJl, Jl. Lap. Tembak No.3, RW.2, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720","https://www.google.com/maps/place/Niceso+Cibubur/@-6.1638679,106.3227404,10z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69ed398c6b64b5:0x9408b44102fd29ed!8m2!3d-6.3483545!4d106.8762407!15sChlOSUNFU08gS09UQSBKQUtBUlRBIFBVU0FUkgEPc2hvcHBpbmdfY2VudGVyqgFcCg0vZy8xMXBkamM4azRrEAEqCiIGbmljZXNvKAAyHhABIhpylpqvqCNPb5IYnC4RcwLLIMc2t5EQQgMV3zIdEAIiGW5pY2VzbyBrb3RhIGpha2FydGEgcHVzYXTgAQA!16s%2Fg%2F11t522m98w?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Kramat jati,NICESO CONDET,Shopping mall,-6.1638679,106.3227404,"Jl. Raya Condet No.80, RT.5/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13530","https://www.google.com/maps/place/NICESO+CONDET/@-6.1638679,106.3227404,10z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f332c6ac48f7:0xf64db532a8022819!8m2!3d-6.279835!4d106.8552184!15sChlOSUNFU08gS09UQSBKQUtBUlRBIFBVU0FUkgEPc2hvcHBpbmdfY2VudGVyqgFcCg0vZy8xMXBkamM4azRrEAEqCiIGbmljZXNvKAAyHhABIhpylpqvqCNPb5IYnC4RcwLLIMc2t5EQQgMV3zIdEAIiGW5pY2VzbyBrb3RhIGpha2FydGEgcHVzYXTgAQA!16s%2Fg%2F11t572l64v?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Kby Lama,NICESO PONDOK PINANG,Home improvement store,-6.1638679,106.3227404,"Jl. Ciputat Raya No.2B, RT.5/RW.2, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310","https://www.google.com/maps/place/NICESO+PONDOK+PINANG/@-6.1638679,106.3227404,10z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f104aeca8d81:0x20a905c8ebc6c2bc!8m2!3d-6.2662937!4d106.7751858!15sChlOSUNFU08gS09UQSBKQUtBUlRBIFBVU0FUkgEWaG9tZV9pbXByb3ZlbWVudF9zdG9yZaoBXAoNL2cvMTFwZGpjOGs0axABKgoiBm5pY2VzbygAMh4QASIacpaar6gjT2-SGJwuEXMCyyDHNreREEIDFd8yHRACIhluaWNlc28ga290YSBqYWthcnRhIHB1c2F04AEA!16s%2Fg%2F11glxdw0jb?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Cilandak,NICESO PONDOK LABU,Supermarket,-6.1638679,106.3227404,"Jl. Pd. Labu Raya No.6, RT.6/RW.1, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450","https://www.google.com/maps/place/NICESO+PONDOK+LABU/@-6.1638679,106.3227404,10z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69ef0b897d2877:0xefb51cc1ba25cd34!8m2!3d-6.3122074!4d106.793258!15sChlOSUNFU08gS09UQSBKQUtBUlRBIFBVU0FUkgELc3VwZXJtYXJrZXSqAVwKDS9nLzExcGRqYzhrNGsQASoKIgZuaWNlc28oADIeEAEiGnKWmq-oI09vkhicLhFzAssgxza3kRBCAxXfMh0QAiIZbmljZXNvIGtvdGEgamFrYXJ0YSBwdXNhdOABAA!16s%2Fg%2F11flbxh5cr?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA PUSAT,Matraman,NICESO KAYU MANIS,Shopping mall,-6.1638679,106.3227404,"Jl. Kayu Manis Timur No.4, Utan Kayu Utara, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13130","https://www.google.com/maps/place/NICESO+KAYU+MANIS/@-6.1638679,106.3227404,10z/data=!4m10!1m2!2m1!1sNICESO+KOTA+JAKARTA+PUSAT!3m6!1s0x2e69f5ade92b2c59:0xa3823cd7c3008a56!8m2!3d-6.1977284!4d106.8619411!15sChlOSUNFU08gS09UQSBKQUtBUlRBIFBVU0FUkgEPc2hvcHBpbmdfY2VudGVyqgFcCg0vZy8xMXBkamM4azRrEAEqCiIGbmljZXNvKAAyHhABIhpylpqvqCNPb5IYnC4RcwLLIMc2t5EQQgMV3zIdEAIiGW5pY2VzbyBrb3RhIGpha2FydGEgcHVzYXTgAQA!16s%2Fg%2F11gy7d09sf?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Cilandak,NICESO PONDOK LABU,Supermarket,-6.1636655,106.3227367,"Jl. Pd. Labu Raya No.6, RT.6/RW.1, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450","https://www.google.com/maps/place/NICESO+PONDOK+LABU/@-6.1636655,106.3227367,10z/data=!4m11!1m3!2m2!1sNICESO+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69ef0b897d2877:0xefb51cc1ba25cd34!8m2!3d-6.3122074!4d106.793258!15sChtOSUNFU08gS09UQSBKQUtBUlRBIFNFTEFUQU6SAQtzdXBlcm1hcmtldKoBTxABKgoiBm5pY2VzbygAMh4QASIaMcPLuT2rKJlgnRaDRYpeIiJ09PdJpUMopUEyHxACIhtuaWNlc28ga290YSBqYWthcnRhIHNlbGF0YW7gAQA!16s%2Fg%2F11flbxh5cr?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Jagakarsa,NICESO JAGAKARSA,Shopping mall,-6.1636655,106.3227367,"Jl. Raya Jagakarsa, RT.5/RW.1, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta","https://www.google.com/maps/place/NICESO+JAGAKARSA/@-6.1636655,106.3227367,10z/data=!4m11!1m3!2m2!1sNICESO+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69edcb7b567e11:0x98bdda5d9c1c1861!8m2!3d-6.3311363!4d106.8292164!15sChtOSUNFU08gS09UQSBKQUtBUlRBIFNFTEFUQU6SAQ9zaG9wcGluZ19jZW50ZXKqAU8QASoKIgZuaWNlc28oADIeEAEiGjHDy7k9qyiZYJ0Wg0WKXiIidPT3SaVDKKVBMh8QAiIbbmljZXNvIGtvdGEgamFrYXJ0YSBzZWxhdGFu4AEA!16s%2Fg%2F11v64nzmss?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Unknown,NICESO KEBAGUSAN,Convenience store,-6.1636655,106.3227367,"10, RT.10/RW.7, Kebagusan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","https://www.google.com/maps/place/NICESO+KEBAGUSAN/@-6.1636655,106.3227367,10z/data=!4m11!1m3!2m2!1sNICESO+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69ed4e5238556b:0x1be8bb74b68eb6a8!8m2!3d-6.3158115!4d106.8252448!15sChtOSUNFU08gS09UQSBKQUtBUlRBIFNFTEFUQU6SARFjb252ZW5pZW5jZV9zdG9yZaoBTxABKgoiBm5pY2VzbygAMh4QASIaMcPLuT2rKJlgnRaDRYpeIiJ09PdJpUMopUEyHxACIhtuaWNlc28ga290YSBqYWthcnRhIHNlbGF0YW7gAQA!16s%2Fg%2F11rg_nh4q0?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Kby Lama,NICESO PONDOK PINANG,Home improvement store,-6.1636655,106.3227367,"Jl. Ciputat Raya No.2B, RT.5/RW.2, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310","https://www.google.com/maps/place/NICESO+PONDOK+PINANG/@-6.1636655,106.3227367,10z/data=!4m11!1m3!2m2!1sNICESO+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69f104aeca8d81:0x20a905c8ebc6c2bc!8m2!3d-6.2662937!4d106.7751858!15sChtOSUNFU08gS09UQSBKQUtBUlRBIFNFTEFUQU6SARZob21lX2ltcHJvdmVtZW50X3N0b3JlqgFPEAEqCiIGbmljZXNvKAAyHhABIhoxw8u5PasomWCdFoNFil4iInT090mlQyilQTIfEAIiG25pY2VzbyBrb3RhIGpha2FydGEgc2VsYXRhbuABAA!16s%2Fg%2F11glxdw0jb?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Unknown,NICESO CIRENDEU,Home goods store,-6.1636655,106.3227367,"Pisangan, Ciputat Timur, South Tangerang City, Banten 15419","https://www.google.com/maps/place/NICESO+CIRENDEU/@-6.1636655,106.3227367,10z/data=!4m11!1m3!2m2!1sNICESO+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69ef2d1b959ba3:0xf979403d88d1e1e6!8m2!3d-6.3189661!4d106.7687528!15sChtOSUNFU08gS09UQSBKQUtBUlRBIFNFTEFUQU5aHSIbbmljZXNvIGtvdGEgamFrYXJ0YSBzZWxhdGFukgEQaG9tZV9nb29kc19zdG9yZaoBTxABKgoiBm5pY2VzbygAMh4QASIaMcPLuT2rKJlgnRaDRYpeIiJ09PdJpUMopUEyHxACIhtuaWNlc28ga290YSBqYWthcnRhIHNlbGF0YW7gAQA!16s%2Fg%2F11mv9_rycr?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Kby Lama,NICESO KEBAYORAN LAMA,Convenience store,-6.1636655,106.3227367,"Jl. Raya Kby. Lama No.174, Cipulir, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230","https://www.google.com/maps/place/NICESO+KEBAYORAN+LAMA/@-6.1636655,106.3227367,10z/data=!4m11!1m3!2m2!1sNICESO+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69f1cf048466a7:0x4f5543e2ecaa4298!8m2!3d-6.2360399!4d106.7803818!15sChtOSUNFU08gS09UQSBKQUtBUlRBIFNFTEFUQU6SARFjb252ZW5pZW5jZV9zdG9yZaoBTxABKgoiBm5pY2VzbygAMh4QASIaMcPLuT2rKJlgnRaDRYpeIiJ09PdJpUMopUEyHxACIhtuaWNlc28ga290YSBqYWthcnRhIHNlbGF0YW7gAQA!16s%2Fg%2F11lccz8nwk?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Unknown,Nice So M. Kahfi 2,Store,-6.1636655,106.3227367,"Jl. Moh Jl. Moch Kahfi II No.9, RT.9/RW.8, Srengseng Sawah, Jagakarsa, South Jakarta City, Jakarta 12630","https://www.google.com/maps/place/Nice+So+M.+Kahfi+2/@-6.1636655,106.3227367,10z/data=!4m11!1m3!2m2!1sNICESO+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69ed4b3667904f:0xc64601885a51d3c3!8m2!3d-6.3392947!4d106.8212275!15sChtOSUNFU08gS09UQSBKQUtBUlRBIFNFTEFUQU5aHSIbbmljZXNvIGtvdGEgamFrYXJ0YSBzZWxhdGFukgEFc3RvcmWqAU8QASoKIgZuaWNlc28oADIeEAEiGjHDy7k9qyiZYJ0Wg0WKXiIidPT3SaVDKKVBMh8QAiIbbmljZXNvIGtvdGEgamFrYXJ0YSBzZWxhdGFu4AEA!16s%2Fg%2F11lgt5fx0h?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Kby Lama,NICESO CIDODOL,Souvenir store,-6.1636655,106.3227367,"Jl. Panjang Cidodol No.9-16 5, RT.6/RW.13, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220","https://www.google.com/maps/place/NICESO+CIDODOL/@-6.1636655,106.3227367,10z/data=!4m11!1m3!2m2!1sNICESO+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69f1b8ec3f4837:0x37703982a717aa9d!8m2!3d-6.2299538!4d106.7719821!15sChtOSUNFU08gS09UQSBKQUtBUlRBIFNFTEFUQU6SAQ5zb3V2ZW5pcl9zdG9yZaoBTxABKgoiBm5pY2VzbygAMh4QASIaMcPLuT2rKJlgnRaDRYpeIiJ09PdJpUMopUEyHxACIhtuaWNlc28ga290YSBqYWthcnRhIHNlbGF0YW7gAQA!16s%2Fg%2F11fjmhhw1r?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Mampang Prpt,NICESO BANGKA RAYA,Supermarket,-6.1636655,106.3227367,"Jl. Bangka Raya No.27AB, RT.2/RW.2, Pela Mampang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720","https://www.google.com/maps/place/NICESO+BANGKA+RAYA/@-6.1636655,106.3227367,10z/data=!4m11!1m3!2m2!1sNICESO+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69f35b1cc6b3d7:0x29e8708d4a2ecc5c!8m2!3d-6.2443184!4d106.816119!15sChtOSUNFU08gS09UQSBKQUtBUlRBIFNFTEFUQU6SAQtzdXBlcm1hcmtldKoBTxABKgoiBm5pY2VzbygAMh4QASIaMcPLuT2rKJlgnRaDRYpeIiJ09PdJpUMopUEyHxACIhtuaWNlc28ga290YSBqYWthcnRhIHNlbGF0YW7gAQA!16s%2Fg%2F11gx_yf0tr?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
DKI JAKARTA,KOTA JAKARTA SELATAN,Ciputat Tim,NICESO REMPOA,Convenience store,-6.1636655,106.3227367,"Jl. Pahlawan, Cemp. Putih, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412","https://www.google.com/maps/place/NICESO+REMPOA/@-6.1636655,106.3227367,10z/data=!4m11!1m3!2m2!1sNICESO+KOTA+JAKARTA+SELATAN!6e6!3m6!1s0x2e69f1b5a1b1fee9:0x9b242aee4d04b785!8m2!3d-6.3003941!4d106.7619043!15sChtOSUNFU08gS09UQSBKQUtBUlRBIFNFTEFUQU6SARFjb252ZW5pZW5jZV9zdG9yZaoBTxABKgoiBm5pY2VzbygAMh4QASIaMcPLuT2rKJlgnRaDRYpeIiJ09PdJpUMopUEyHxACIhtuaWNlc28ga290YSBqYWthcnRhIHNlbGF0YW7gAQA!16s%2Fg%2F11rqq7_m7_?hl=en&entry=ttu&g_ep=EgoyMDI1MDYwMS4wIKXMDSoASAFQAw%3D%3D"
